PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
010168,01-JAN-13,31-DEC-13,Settled,JACK HUGHSTON MEMORIAL HOSPITAL         ,4401 RIVER CHASE DRIVE                  ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,,,,,,,,,,66,24090,3784,217,7633,,256.22,,1153,64,2464,,,,,,,
010169,01-OCT-12,30-SEP-13,Settled,ATMORE COMMUNITY HOSPITAL               ,401 MEDICAL PARK DRIVE                  ,,ATMORE                                  ,AL                                      ,36502                                   ,ESCAMBIA                                ,,,,248914,,,.0729,,,49,17885,3585,450,5348,,143.49,,748,171,1313,,,,,,,
011300,01-OCT-12,30-SEP-13,Settled,WASHINGTON COUNTY HOSPITAL              ,ST. STEPHENS AVENUE                     ,1299                                    ,CHATOM                                  ,AL                                      ,36518-                                  ,WASHINGTON                              ,,,,,,,,,,15,5475,1861,86,2277,,95,,139,31,208,,,,,,,
011302,01-OCT-12,30-SEP-13,Settled,RED BAY HOSPITAL                        ,211 HOSPITAL ROAD                       ,490                                     ,RED BAY                                 ,AL                                      ,35582-                                  ,FRANKLIN                                ,,,,,,,,,,25,9125,2470,56,2780,,69.62,,160,12,386,,,,,,,
011304,01-JAN-13,31-DEC-13,Settled,CHOCTAW GENERAL HOSPITAL                ,401 VANITY FAIR LANE                    ,618                                     ,BUTLER                                  ,AL                                      ,36904                                   ,BUTLER                                  ,,,,,,,,,,25,9125,2101,44,2392,,72.11,,122,18,179,,,,,,,
011305,20-JUN-13,30-JUN-14,As Submitted,ST. VINCENTS BLOUNT                     ,150 GILBREATH DRIVE                     ,1000                                    ,ONEONTA                                 ,AL                                      ,35121-                                  ,BLOUNT                                  ,,,,,,,,,,25,9400,2295,398,5003,,131.17,,318,126,1085,,,,,,,
012006,01-APR-13,31-MAR-14,Settled,INFIRMARY LTAC HOSPITAL                 ,5644 GIRBY ROAD                         ,,MOBILE                                  ,AL                                      ,36693-                                  ,MOBILE                                  ,,,,,,,,,,38,13870,5858,,8205,,52,,215,,294,,,,,,,
012007,01-JUL-13,30-JUN-14,As Submitted,NOLAND HOSPITAL MONTGOMERY              ,1725 PINE STREET 5TH FLOOR              ,,MONTGOMERY                              ,AL                                      ,36106                                   ,MONTGOMERY                              ,,,,,,,,,,65,23725,7335,,9627,,65,,280,,367,,,,,,,
012008,01-SEP-13,31-AUG-14,Settled,SSH - BIRMINGHAM                        ,800 MONTCLAIR ROAD  9TH FL              ,,BIRMINGHAM                              ,AL                                      ,35213                                   ,JEFFERSON                               ,,,,,,,,,,38,13870,6557,,9748,,87.17,,242,,343,,,,,,,
012009,01-JUL-13,30-JUN-14,As Submitted,NOLAND HOSPITAL BIRMINGHAM              ,50 MEDICAL PARK EAST  8TH FLOOR         ,,BIRMINGHAM                              ,AL                                      ,35235                                   ,JEFFERSON                               ,,,,,,,,,,45,16425,6362,,9622,,59.4,,251,,373,,,,,,,
012010,01-OCT-12,30-SEP-13,Settled,NOLAND HOSPITAL DOTHAN                  ,1180 ROSS CLARK CIRCLE 4TH FLOOR        ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,35,12775,8177,,9795,,64.5,,294,,348,,,,,,,
012011,01-FEB-13,31-JAN-14,Settled,NOLAND HOSPITAL ANNISTON                ,400 E. 10TH STREET 4TH FLOOR            ,,ANNISTON                                ,AL                                      ,36207-4716                              ,CALHOUN                                 ,,,,,,,,,,38,13870,7102,,8276,,49.3,,288,,330,,,,,,,
012012,01-APR-13,31-MAR-14,Settled,NOLAND HOSPITAL TUSCALOOSA              ,809 UNIVERSITY BLVD E. 4TH FLOOR        ,,TUSCALOOSA                              ,AL                                      ,35402-0284                              ,TUSCALOOSA                              ,,,,,,,,,,32,11680,6742,,8381,,53,,260,,306,,,,,,,
012013,01-FEB-13,31-JAN-14,Settled,NOLAND HOSPITAL SHELBY                  ,1000 FIRST ST NORTH  3RD FLOOR          ,,ALABASTER                               ,AL                                      ,35007                                   ,SHELBY                                  ,,,,,,,,,,52,18980,2235,,3487,,26.9,,82,,140,,,,,,,
013025,01-JAN-13,31-DEC-13,Settled,HEALTHSOUTH LAKESHORE REHABILITATION    ,N                                       ,,BIRMINGHAM                              ,AL                                      ,35209                                   ,JEFFERSON                               ,,,,,,,,,,100,36500,23951,282,32797,,304.73,,1829,57,2542,,,,,,,
013027,01-JAN-13,31-DEC-13,Settled,MOBILE BAY REHABILITATION HOSPITAL      ,101 VILLA DRIVE                         ,,DAPHNE                                  ,AL                                      ,36526                                   ,BALDWIN                                 ,,,,,,,,,,25,9125,2354,,4957,,39.08,,189,,283,,,,,,,
013028,01-JAN-13,31-DEC-13,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,4465 NARROW LANE ROAD                   ,,MONTGOMERY                              ,AL                                      ,36116-                                  ,MONTGOMERY                              ,,,,,,,,,,70,25550,16591,,22832,,194.55,,1283,11,1758,,,,,,,
013029,01-JUN-13,31-MAY-14,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,107 GOVERNORS DRIVE SW                  ,,HUNTSVILLE                              ,AL                                      ,35801                                   ,MADISON                                 ,,,,,,,,,,70,25550,16079,,23888,,182.57,,1188,15,1818,,,,,,,
013030,01-JAN-13,31-DEC-13,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,6 EAST MAIN STREET                      ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,51,15915,11434,,13858,,123.79,,910,9,1126,,,,,,,
013032,01-JAN-13,31-DEC-13,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,801 GOODYEAR AVENUE                     ,,GADSDEN                                 ,AL                                      ,35903                                   ,ETOWAH                                  ,,,,,,,,,,44,16060,11685,,14319,,131.1,,816,6,1051,,,,,,,
013033,01-JUN-13,31-MAY-14,Settled,REGIONAL REHABILITATION HOSPITAL        ,3715 HIGHWAY 280/431 NORTH              ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,,,,,,,,,,48,17520,12747,,15725,,136.7,,940,15,1158,,,,,,,
013300,01-JAN-13,31-DEC-13,Amended,THE CHILDRENS HOSPITAL OF ALABAMA       ,1600 7TH AVENUE SOUTH                   ,,BIRMINGHAM                              ,AL                                      ,35233                                   ,JEFFERSON                               ,,,,,,,,,6054,342,125773,385,53466,86502,117.6,3835.5,26.6,83,8520,13993,,,,,,,
013301,01-OCT-12,30-SEP-13,Settled,USA CHILDRENS AND WOMENS HOSPITAL       ,1700 CENTER STREET                      ,,MOBILE                                  ,AL                                      ,36604                                   ,MOBILE                                  ,,,,,,,,,19290,268,97820,294,48149,60854,64.62,867.82,,63,7623,9586,,,,,,,
014000,01-JUL-13,30-JUN-14,Settled,HILL CREST HOSPITAL                     ,6869 FIFTH AVENUE SOUTH                 ,,BIRMINGHAM                              ,AL                                      ,35212                                   ,BIRMINGHAM                              ,,,,,,,,,,94,34310,1223,6363,24055,,99.02,,76,235,1377,,,,,,,
014006,01-JAN-13,31-DEC-13,Settled,MOUNTAIN VIEW HOSPITAL                  ,3001 SCENIC HIGHWAY                     ,,GADSDEN                                 ,AL                                      ,35901                                   ,ETOWAH                                  ,,,,,,,,,,68,24820,996,5220,10679,,171.25,,130,525,1416,,,,,,,
014007,01-JUL-13,30-JUN-14,Settled,BRYCE HOSPITAL                          ,200 UNIVERSITY BOULEVARD                ,,TUSCALOOSA                              ,AL                                      ,35401-                                  ,TUSCALOOSA                              ,,,,,,,,,,138,50370,1839,,43118,,534.74,,73,,378,,,,,,,
014009,01-OCT-12,30-SEP-13,Settled,NORTH ALABAMA REGIONAL HOSPITAL         ,HIGHWAY 31                              ,2221                                    ,DECATUR                                 ,AL                                      ,35609-                                  ,MORGAN                                  ,,,,,,,,,,79,28835,4177,,28715,,153.17,,129,,613,,,,,,,
014011,01-OCT-12,30-SEP-13,Settled,TAYLOR HARDIN SECURE MEDICAL FACILIT    ,1301 JACK WARNER PKWY NE                ,,TUSCALOOSA                              ,AL                                      ,35404-1060                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014012,01-OCT-12,30-SEP-13,Settled,MARY S HARPER GERIATRIC PSYCH CEN       ,201 UNIVERSITY BOULEVARD                ,21231                                   ,TUSCALOOSA                              ,AL                                      ,35402-                                  ,TUSCALOOSA                              ,,,,,,,,,,126,45990,9643,14726,38791,,210.8,,254,77,331,,,,,,,
014013,01-JUL-13,30-JUN-14,Settled,PREMIER BEHAVIORAL SOLUTIONS OF ALAB    ,700 EAST COTTONWOOD ROAD                ,,DOTHAN                                  ,AL                                      ,36301-3644                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014014,01-OCT-12,30-SEP-13,Settled,BAYPOINTE BEHAVIORAL HEALTH             ,5800 SOUTHLAND DRIVE                    ,,MOBILE                                  ,AL                                      ,36693                                   ,MOBILE                                  ,,,,,,,,,,44,16060,80,5107,7337,,82,,11,883,957,,,,,,,
014015,01-JAN-13,31-DEC-13,Settled,PROFESSIONAL RESOURCES MANAGEMENT       ,150 HOSPITAL DRIVE                      ,,LUVERNE                                 ,AL                                      ,36049-7329                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014016,01-JUL-13,30-JUN-14,Settled,USA HEALTHCARE PSYCH SVCS LLC           ,1910 CHEROKEE AVENUE SW                 ,,CULLMAN                                 ,AL                                      ,35055                                   ,CULLMAN                                 ,,,,,,,,,,40,14600,3663,,4940,,33.24,,262,,406,,,,,,,
014017,01-OCT-12,30-SEP-13,Settled,EASTPOINTE HOSPITAL                     ,7400 ROPER LANE                         ,,DAPHNE                                  ,AL                                      ,36526                                   ,BALDWIN                                 ,,,,,,,,,,66,24090,2274,,12795,,112,,245,,1432,,,,,,,
014018,01-JAN-13,31-DEC-13,Settled,BEHAVIORAL HEALTH CENTERS               ,5315 MILLENNIUM DRIVE NORTWEST          ,,HUBTSVILLE                              ,AL                                      ,35806                                   ,MADISON                                 ,,,,,,,,,,20,7300,4491,,4491,,36,,275,,275,,,,,,,
020001,01-JAN-13,31-DEC-13,Settled w/Audit,PROVIDENCE ALASKA MEDICAL CENTER        ,3200 PROVIDENCE DRIVE                   ,PO BOX 196604                           ,ANCHORAGE                               ,AK                                      ,99519-6604                              ,ANCHORAGE                               ,1873296,,,11270241,,,.2502,486597,160876,373,131672,26690,23973,100386,35.45,2290.73,,4399,3222,16149,,,,,20,,193
020006,01-JAN-13,31-DEC-13,Settled,MAT-SU REGIONAL MED CTR                 ,2500 S. WOODWORTH LOOP                  ,1687                                    ,PALMER                                  ,AK                                      ,99645-                                  ,MATANUSKA-SUSITNA                       ,,,,571710,,,.0502,,,74,27010,7121,2065,16768,,526.79,,1479,846,4346,,,,,,,
