PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
010150,01-FEB-12,31-JAN-13,Reopened,LV STABLER MEMORIAL HOSPITAL            ,29 LV STABLER DRIVE                     ,,GREENVILLE                              ,AL                                      ,36037                                   ,BUTLER                                  ,,,,336953,,,.12,,,44,16104,2531,604,4252,,177.06,,587,210,1161,,,,,,193,
010152,01-APR-12,31-OCT-12,Settled,INFIRMARY WEST                          ,5600 GIRBY ROAD                         ,0144                                    ,MOBILE                                  ,AL                                      ,36693-                                  ,MOBILE                                  ,40262,,,146128,,,.0972,103767,40790,124,26536,1175,481,3944,4.45,129,,250,111,900,,,,,,,
010157,01-APR-12,31-MAR-13,Settled,SHOALS HOSPITAL                         ,201 W AVALON AVE.                       ,3359                                    ,MUSCLE SHOALS                           ,AL                                      ,35661-                                  ,COLBERT                                 ,,,,,,,,,,122,44530,3901,339,6509,,208.37,,824,101,1475,,,,4,,426,697
010158,01-JAN-12,31-DEC-12,Settled,RUSSELLVILLE HOSPITAL                   ,P O BOX 1089                            ,,RUSSELLVILLE                            ,AL                                      ,35653                                   ,FRANKLIN                                ,,,,827007,,,.12,,,92,33672,6758,1312,9936,,199.87,,1304,469,2593,,,,,,,
010164,01-AUG-12,31-JUL-13,Settled,COOSA VALLEY MEDICAL CENTER             ,314 WEST HICKORY STREET                 ,,SYLACAUGA                               ,AL                                      ,35150-                                  ,TALLEDEGA                               ,,,,1407077,,,.175,,,122,44530,7391,4126,16477,,358.57,,1575,1049,4035,,,,,,305,
010168,01-JAN-12,31-DEC-12,Reopened,JACK HUGHSTON MEMORIAL HOSPITAL         ,4401 RIVER CHASE DRIVE                  ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,,,,,,,,,,66,24156,3993,118,8080,,253.79,,1186,62,2578,,,,,,,
010169,01-OCT-11,30-SEP-12,As Submitted,ATMORE COMMUNITY HOSPITAL               ,401 MEDICAL PARK DRIVE                  ,,ATMORE                                  ,AL                                      ,36502                                   ,ESCAMBIA                                ,,,,424390,,,.12,,,49,17934,4124,508,6097,,146.42,,806,174,1398,,,,,,,
010171,14-MAR-12,30-MAY-12,As Submitted,CHOCTAW GENERAL HOSPITAL                ,401 VANITY FAIR LANE                    ,618                                     ,BUTLER                                  ,AL                                      ,36904                                   ,BUTLER                                  ,,,,,,,,,,25,1950,132,15,288,,52.5,,30,7,62,,,,,,,
011300,01-OCT-11,30-SEP-12,As Submitted,WASHINGTON COUNTY HOSPITAL              ,ST. STEPHENS AVENUE                     ,1299                                    ,CHATOM                                  ,AL                                      ,36518-                                  ,WASHINGTON                              ,,,,,,,,,,15,5475,1619,56,1816,,89,,168,18,250,,,,,,,
011302,01-OCT-11,30-SEP-12,Settled,RED BAY HOSPITAL                        ,211 HOSPITAL ROAD                       ,490                                     ,RED BAY                                 ,AL                                      ,35582-                                  ,FRANKLIN                                ,,,,,,,,,,25,9150,2100,67,2358,,68.62,,166,19,219,,,,,,,
011304,31-MAY-12,31-DEC-12,Settled,CHOCTAW GENERAL HOSPITAL                ,401 VANITY FAIR LANE                    ,618                                     ,BUTLER                                  ,AL                                      ,36904                                   ,BUTLER                                  ,,,,,,,,,,25,5375,1129,28,1465,,53.67,,66,11,193,,,,,,,
012006,01-APR-12,31-MAR-13,Settled,INFIRMARY LTAC HOSPITAL                 ,5644 GIRBY ROAD                         ,,MOBILE                                  ,AL                                      ,36693-                                  ,MOBILE                                  ,,,,,,,,,,191,69715,5690,12,8327,,,,219,1,314,,,,,,,
012007,01-JUL-12,30-JUN-13,Settled,NOLAND HOSPITAL MONTGOMERY              ,1725 PINE STREET 5TH FLOOR              ,,MONTGOMERY                              ,AL                                      ,36106                                   ,MONTGOMERY                              ,,,,,,,,,,65,23725,7691,,9889,,66.2,,299,,379,,,,,,,
012008,01-SEP-12,31-AUG-13,Settled,SSH - BIRMINGHAM                        ,800 MONTCLAIR ROAD  9TH FL              ,,BIRMINGHAM                              ,AL                                      ,35213                                   ,JEFFERSON                               ,,,,,,,,,,38,13870,6987,,9701,,87.16,,245,,335,,,,,,,
012009,01-JUL-12,30-JUN-13,Settled,NOLAND HOSPITAL BIRMINGHAM              ,50 MEDICAL PARK EAST  8TH FLOOR         ,,BIRMINGHAM                              ,AL                                      ,35235                                   ,JEFFERSON                               ,,,,,,,,,,45,16425,5737,,8757,,54.6,,215,,310,,,,,,,
012010,01-OCT-11,30-SEP-12,Settled,NOLAND HOSPITAL DOTHAN                  ,1180 ROSS CLARK CIRCLE 4TH FLOOR        ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,35,12810,7452,,8942,,62.7,,260,,309,,,,,,,
012011,01-FEB-12,31-JAN-13,As Submitted,NOLAND HOSPITAL ANNISTON                ,400 E. 10TH STREET 4TH FLOOR            ,,ANNISTON                                ,AL                                      ,36207-4716                              ,CALHOUN                                 ,,,,,,,,,,38,13908,7243,,8670,,50.9,,267,,304,,,,,,,
012012,01-APR-12,31-MAR-13,As Submitted,NOLAND HOSPITAL TUSCALOOSA              ,809 UNIVERSITY BLVD E. 4TH FLOOR        ,,TUSCALOOSA                              ,AL                                      ,35402-0284                              ,TUSCALOOSA                              ,,,,,,,,,,32,10320,7056,,8578,,52.2,,266,,306,,,,,,,
012013,01-FEB-12,31-JAN-13,As Submitted,NOLAND HOSPITAL SHELBY                  ,1000 FIRST ST NORTH  3RD FLOOR          ,,ALABASTER                               ,AL                                      ,35007                                   ,SHELBY                                  ,,,,,,,,,,52,19032,2594,,3547,,24.9,,93,,118,,,,,,,
013025,01-JAN-12,31-DEC-12,Settled,HEALTHSOUTH LAKESHORE REHABILITATION    ,N                                       ,,BIRMINGHAM                              ,AL                                      ,35209                                   ,JEFFERSON                               ,,,,,,,,,,100,36600,23747,279,32557,,301.77,,1810,32,2529,,,,,,,
013027,01-DEC-11,31-DEC-12,Settled,MOBILE BAY RAHABILITATION HOSPITAL      ,101 VILLA DRIVE                         ,,DAPHNE                                  ,AL                                      ,36526                                   ,BALDWIN                                 ,,,,,,,,,,25,9925,2795,,3902,,29.86,,230,,559,,,,,,,
013028,01-JAN-12,31-DEC-12,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,4465 NARROW LANE ROAD                   ,,MONTGOMERY                              ,AL                                      ,36116-                                  ,MONTGOMERY                              ,,,,,,,,,,70,25620,15358,,21166,,184.62,,1231,,1704,,,,,,,
013029,01-JUN-12,31-MAY-13,Reopened,HEALTHSOUTH REHAB HOSPITAL OF NORTH     ,107 GOVERNORS DRIVE SW                  ,,HUNTSVILLE                              ,AL                                      ,35801                                   ,MADISON                                 ,,,,,,,,,,70,25550,16706,,23670,,180.25,,1226,,1802,,,,,,,
013030,01-JAN-12,31-DEC-12,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,6 EAST MAIN STREET                      ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,39,14274,11304,131,13485,,119.56,,867,8,1076,,,,,,,
013032,01-JAN-12,31-DEC-12,Settled,HEALTHSOUTH REHABILIATION HOSPITAL O    ,801 GOODYEAR AVENUE                     ,,GADSDEN                                 ,AL                                      ,35903                                   ,ETOWAH                                  ,,,,,,,,,,44,16104,11780,51,14416,,127.76,,814,4,1027,,,,,,,
013033,01-JUN-12,31-MAY-13,Settled,REGIONAL REHABILITATION HOSPITAL        ,3715 HIGHWAY 280/431 NORTH              ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,,,,,,,,,,48,17520,12495,,16017,,145.27,,898,,1148,,,,,,,
013300,01-JAN-12,31-DEC-12,As Submitted,THE CHILDRENS HOSPITAL OF ALABAMA       ,1600 7TH AVENUE SOUTH                   ,,BIRMINGHAM                              ,AL                                      ,35233                                   ,JEFFERSON                               ,,,,,,,,,10246,350,112724,540,47410,81579,109.63,3529.8,27.3,79,8034,13595,,,,,,,
013301,01-OCT-11,30-SEP-12,Reopened,USA CHILDREN S AND WOMEN S HOSPITAL     ,1700 CENTER STREET                      ,,MOBILE                                  ,AL                                      ,36604                                   ,MOBILE                                  ,,,,,,,,,14693,268,98088,301,47678,66328,64.39,858.61,,93,6594,9597,,,,,,,
014000,01-JUL-12,30-JUN-13,Settled,HILL CREST HOSPITAL                     ,6869 FIFTH AVENUE SOUTH                 ,,BIRMINGHAM                              ,AL                                      ,35212                                   ,BIRMINGHAM                              ,,,,,,,,,,94,34310,1651,9128,23901,,74.62,,109,484,1917,,,,,,,
014005,01-OCT-11,31-AUG-12,Settled,GREIL MEMORIAL PSYCHIATRIC HOSPITAL     ,2140 UPPER WETUMPA ROAD                 ,,MONTGOMERY                              ,AL                                      ,36107-                                  ,MONTGOMERY                              ,,,,,,,,,,76,25536,1968,,22172,,98.38,,55,,369,,,,,,,
014006,01-JAN-12,31-DEC-12,As Submitted,MOUNTAIN VIEW HOSPITAL                  ,3001 SCENIC HIGHWAY                     ,,GADSDEN                                 ,AL                                      ,35901                                   ,ETOWAH                                  ,,,,,,,,,,68,24888,1248,5921,11361,,178.67,,189,457,1312,,,,,,,
014007,01-JUL-12,30-JUN-13,Settled,BRYCE HOSPITAL                          ,200 UNIVERSITY BOULEVARD                ,,TUSCALOOSA                              ,AL                                      ,35401-                                  ,TUSCALOOSA                              ,,,,,,,,,,138,50370,1616,,50370,,478.5,,65,,447,,,,,,,
014008,01-OCT-11,31-OCT-12,Settled,SEARCY HOSPITAL                         ,COY SMITH HIGHWAY                       ,1090                                    ,MT VERNON                               ,AL                                      ,36560-                                  ,MOBILE                                  ,,,,,,,,,,260,103220,6457,,58577,,297.63,,116,,629,,,,,,,
014009,01-OCT-11,30-SEP-12,As Submitted,NORTH ALABAMA REGIONAL HOSPITAL         ,HIGHWAY 31                              ,2221                                    ,DECATUR                                 ,AL                                      ,35609-                                  ,MORGAN                                  ,,,,,,,,,,79,28914,4455,,28001,,133.17,,141,,677,,,,,,,
014011,01-OCT-11,30-SEP-12,Settled,TAYLOR HARDIN SECURE MEDICAL FACILIT    ,1301 JACK WARNER PKWY                   ,,TUSCALOOSA                              ,AL                                      ,35404-1060                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014012,01-OCT-11,30-SEP-12,As Submitted,MARY S HARPER GERIATRIC PSYCH CEN       ,201 UNIVERSITY BOULEVARD                ,21231                                   ,TUSCALOOSA                              ,AL                                      ,35402-                                  ,TUSCALOOSA                              ,,,,,,,,,,126,46116,9013,,35707,,209.66,,260,,353,,,,,,,
014013,01-JUL-12,30-JUN-13,Settled,LAUREL OAKS BEHAVIORAL HEALTH           ,700 EAST COTTONWOOD ROAD                ,,DOTHAN                                  ,AL                                      ,36301-3644                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
